action,table,rows_accessed,status,timestamp,risk_label
INSERT,orders,1408,success,2026-03-24 07:26:39.111664,0
EXPORT,users,4585,failed,2026-03-24 05:50:39.111664,1
INSERT,orders,2807,success,2026-03-24 01:57:39.111664,0
UPDATE,users,936,success,2026-03-27 07:33:39.111664,0
EXPORT,orders,5014,success,2026-03-26 01:43:39.111664,1
UPDATE,users,8804,success,2026-03-28 10:51:39.111664,0
INSERT,payments,3102,success,2026-03-25 20:24:39.111664,0
EXPORT,payments,4861,failed,2026-03-27 20:26:39.111664,1
SELECT,payments,9006,failed,2026-03-27 07:58:39.111664,1
UPDATE,users,3216,failed,2026-03-28 01:58:39.111664,0
UPDATE,orders,3899,failed,2026-03-24 02:22:39.111664,0
DELETE,orders,6483,failed,2026-03-28 23:02:39.111664,1
EXPORT,users,5014,success,2026-03-28 05:45:39.111664,1
DELETE,orders,8477,success,2026-03-24 08:02:39.111664,0
SELECT,payments,3711,success,2026-03-27 22:18:39.111664,0
DELETE,orders,124,failed,2026-03-27 22:07:39.111664,0
SELECT,orders,2778,success,2026-03-29 05:33:39.111664,0
UPDATE,logs,6182,failed,2026-03-26 20:41:39.111664,1
INSERT,orders,8553,failed,2026-03-25 07:45:39.111664,1
DELETE,payments,5190,success,2026-03-25 05:06:39.111664,0
SELECT,payments,6479,success,2026-03-30 00:23:39.111664,0
INSERT,payments,2871,success,2026-03-25 15:02:39.111664,0
SELECT,logs,7566,failed,2026-03-26 07:22:39.111664,1
SELECT,payments,161,success,2026-03-24 20:25:39.111664,0
SELECT,logs,6044,success,2026-03-24 02:50:39.111664,0
EXPORT,payments,2546,failed,2026-03-24 01:50:39.111664,1
DELETE,users,6621,failed,2026-03-26 08:19:39.111664,1
SELECT,logs,2796,success,2026-03-25 09:29:39.111664,0
SELECT,orders,4193,failed,2026-03-24 14:28:39.112680,0
INSERT,payments,3341,failed,2026-03-28 18:04:39.112680,0
SELECT,logs,2700,failed,2026-03-26 16:14:39.112680,0
DELETE,payments,3473,success,2026-03-24 10:05:39.112680,0
DELETE,logs,2991,success,2026-03-28 23:59:39.112680,0
UPDATE,logs,1431,failed,2026-03-30 09:43:39.112680,0
SELECT,orders,1580,failed,2026-03-24 19:29:39.112680,0
DELETE,logs,5972,failed,2026-03-28 00:31:39.112680,1
DELETE,orders,5313,success,2026-03-27 08:14:39.112680,0
SELECT,users,7275,failed,2026-03-30 16:01:39.112680,1
EXPORT,payments,2219,success,2026-03-27 01:20:39.112680,1
DELETE,payments,5526,success,2026-03-25 03:59:39.112680,0
UPDATE,users,7899,success,2026-03-25 15:33:39.112680,0
DELETE,users,916,failed,2026-03-29 16:17:39.112680,1
INSERT,logs,909,failed,2026-03-29 16:45:39.112680,0
DELETE,users,1090,failed,2026-03-29 11:11:39.112680,1
SELECT,users,6490,failed,2026-03-25 17:07:39.112680,1
UPDATE,logs,6135,success,2026-03-28 04:01:39.112680,0
UPDATE,payments,4094,success,2026-03-29 14:46:39.112680,0
EXPORT,orders,1310,success,2026-03-27 19:29:39.112680,1
INSERT,orders,5535,success,2026-03-26 23:30:39.112680,0
DELETE,payments,500,success,2026-03-28 16:28:39.112680,0
DELETE,orders,1682,success,2026-03-28 10:08:39.112680,0
INSERT,users,5581,failed,2026-03-24 13:01:39.112680,1
SELECT,logs,2532,success,2026-03-24 14:22:39.112680,0
SELECT,orders,986,success,2026-03-24 00:00:39.112680,0
UPDATE,payments,2448,success,2026-03-30 06:01:39.112680,0
DELETE,logs,4758,success,2026-03-27 21:26:39.112680,0
UPDATE,logs,3670,failed,2026-03-26 10:19:39.112680,0
INSERT,users,6369,success,2026-03-24 16:29:39.112680,0
DELETE,orders,296,failed,2026-03-24 08:06:39.114008,0
EXPORT,payments,6025,failed,2026-03-24 03:56:39.114008,1
EXPORT,logs,8042,success,2026-03-23 21:12:39.114008,1
UPDATE,users,3979,success,2026-03-28 19:35:39.114008,0
INSERT,payments,117,failed,2026-03-25 07:05:39.114008,0
SELECT,users,4584,failed,2026-03-30 06:34:39.114008,0
EXPORT,payments,8536,failed,2026-03-24 18:10:39.114008,1
EXPORT,users,8791,success,2026-03-26 21:18:39.114008,1
EXPORT,logs,3142,failed,2026-03-24 19:53:39.114008,1
SELECT,logs,1732,success,2026-03-30 02:38:39.114008,0
INSERT,logs,6368,success,2026-03-30 14:55:39.114008,0
EXPORT,payments,4551,success,2026-03-29 15:20:39.114008,1
EXPORT,users,1354,success,2026-03-29 21:29:39.114008,1
EXPORT,payments,2520,failed,2026-03-24 05:23:39.114008,1
UPDATE,payments,2984,failed,2026-03-25 14:42:39.114008,0
UPDATE,orders,4313,failed,2026-03-28 21:51:39.114008,0
SELECT,orders,5319,success,2026-03-29 10:13:39.114008,0
EXPORT,users,3453,success,2026-03-28 20:39:39.114008,1
UPDATE,users,7896,success,2026-03-27 17:35:39.114008,0
DELETE,users,5147,failed,2026-03-24 05:20:39.114008,1
INSERT,users,9988,failed,2026-03-24 17:13:39.114008,1
SELECT,logs,8890,success,2026-03-24 13:12:39.114008,0
EXPORT,orders,9241,success,2026-03-30 13:37:39.114008,1
INSERT,orders,4907,success,2026-03-29 18:26:39.114008,0
UPDATE,payments,1232,failed,2026-03-29 19:35:39.114008,0
DELETE,logs,8141,success,2026-03-28 18:03:39.114008,0
EXPORT,payments,8059,success,2026-03-24 04:32:39.114008,1
DELETE,logs,1144,success,2026-03-27 12:12:39.114008,0
UPDATE,payments,1247,failed,2026-03-28 09:26:39.114008,0
EXPORT,payments,1309,success,2026-03-27 16:45:39.114008,1
INSERT,payments,603,failed,2026-03-29 18:30:39.114008,0
UPDATE,users,7410,failed,2026-03-25 20:54:39.114008,1
INSERT,payments,1672,success,2026-03-27 23:15:39.114008,0
EXPORT,payments,9193,success,2026-03-25 13:50:39.114008,1
SELECT,users,9662,failed,2026-03-28 14:58:39.115306,1
EXPORT,payments,7596,failed,2026-03-30 10:53:39.115306,1
UPDATE,users,9725,success,2026-03-30 12:07:39.115306,0
SELECT,orders,7597,success,2026-03-29 03:18:39.115306,0
UPDATE,users,5710,failed,2026-03-26 14:52:39.115306,1
INSERT,logs,4581,success,2026-03-28 21:15:39.115306,0
INSERT,logs,8283,success,2026-03-24 13:07:39.115306,0
INSERT,logs,3961,success,2026-03-24 01:34:39.115306,0
SELECT,orders,7333,success,2026-03-27 07:34:39.115306,0
DELETE,users,8278,failed,2026-03-26 16:47:39.115306,1
UPDATE,users,6948,success,2026-03-24 07:18:39.115306,0
DELETE,users,1978,failed,2026-03-27 02:51:39.115306,1
INSERT,payments,969,failed,2026-03-29 08:08:39.115306,0
SELECT,users,7230,failed,2026-03-26 13:29:39.115306,1
INSERT,orders,1877,failed,2026-03-24 16:50:39.115306,0
DELETE,logs,1245,success,2026-03-29 06:52:39.115306,0
SELECT,logs,8897,failed,2026-03-24 08:55:39.115306,1
EXPORT,logs,8304,success,2026-03-29 17:45:39.115306,1
INSERT,orders,5358,success,2026-03-29 15:40:39.115306,0
EXPORT,orders,6261,success,2026-03-26 07:53:39.115306,1
INSERT,logs,1214,success,2026-03-25 21:12:39.115306,0
UPDATE,orders,587,success,2026-03-30 13:53:39.115306,0
SELECT,users,5316,failed,2026-03-29 03:36:39.115306,1
UPDATE,users,6406,failed,2026-03-25 06:47:39.116318,1
UPDATE,payments,5270,success,2026-03-25 00:58:39.116318,0
INSERT,users,7222,success,2026-03-27 11:36:39.116318,0
EXPORT,payments,4353,failed,2026-03-30 10:37:39.116318,1
UPDATE,logs,4520,failed,2026-03-25 19:57:39.116318,0
SELECT,orders,2443,failed,2026-03-26 01:31:39.116318,0
SELECT,logs,2727,success,2026-03-26 21:01:39.116318,0
DELETE,logs,2880,failed,2026-03-27 07:40:39.116318,0
EXPORT,orders,873,failed,2026-03-27 04:06:39.116318,0
EXPORT,orders,5195,failed,2026-03-25 03:44:39.116318,1
SELECT,payments,6370,success,2026-03-26 14:19:39.116318,0
SELECT,logs,7755,failed,2026-03-27 19:27:39.116318,1
DELETE,payments,6639,failed,2026-03-26 22:44:39.116318,1
SELECT,payments,2041,success,2026-03-25 00:38:39.116318,0
UPDATE,orders,1528,failed,2026-03-29 18:56:39.116318,0
SELECT,logs,7614,success,2026-03-28 02:37:39.116318,0
INSERT,orders,4354,success,2026-03-28 09:44:39.116318,0
UPDATE,logs,4491,success,2026-03-24 06:13:39.116318,0
INSERT,payments,203,success,2026-03-27 08:04:39.116318,0
SELECT,orders,5182,success,2026-03-30 05:44:39.116318,0
DELETE,payments,3795,success,2026-03-26 08:10:39.116318,0
SELECT,logs,4295,success,2026-03-30 16:24:39.116318,0
INSERT,orders,8199,success,2026-03-26 23:28:39.116318,0
EXPORT,users,8162,success,2026-03-28 06:25:39.116318,1
DELETE,logs,4688,success,2026-03-27 08:48:39.116318,0
SELECT,orders,8556,success,2026-03-28 17:11:39.116318,0
DELETE,users,6232,failed,2026-03-28 21:04:39.116318,1
EXPORT,logs,8079,success,2026-03-24 02:29:39.116318,1
UPDATE,orders,3889,failed,2026-03-26 07:10:39.116318,0
INSERT,payments,1086,success,2026-03-26 02:45:39.116318,0
DELETE,users,7734,success,2026-03-26 02:30:39.116318,1
DELETE,users,5831,success,2026-03-30 02:48:39.116318,1
SELECT,orders,8537,success,2026-03-24 18:34:39.116318,0
SELECT,orders,4931,failed,2026-03-30 06:01:39.117318,0
INSERT,users,6150,success,2026-03-30 04:42:39.117318,0
UPDATE,users,9128,success,2026-03-26 07:23:39.117318,0
EXPORT,logs,9908,failed,2026-03-29 15:41:39.117318,1
DELETE,orders,4369,failed,2026-03-24 21:12:39.117318,0
INSERT,payments,3851,success,2026-03-30 04:36:39.117318,0
SELECT,payments,4887,failed,2026-03-26 22:57:39.117826,0
UPDATE,payments,6638,failed,2026-03-27 21:30:39.117826,1
UPDATE,users,6015,failed,2026-03-26 07:42:39.117826,1
INSERT,payments,5398,failed,2026-03-29 10:52:39.117826,1
UPDATE,logs,1076,success,2026-03-29 12:13:39.117826,0
EXPORT,logs,8750,failed,2026-03-29 14:56:39.117826,1
DELETE,orders,9962,failed,2026-03-26 04:54:39.117826,1
INSERT,payments,1665,failed,2026-03-29 05:01:39.117826,0
INSERT,orders,8474,success,2026-03-26 13:43:39.117826,0
UPDATE,logs,3921,failed,2026-03-29 10:15:39.117826,0
SELECT,users,1861,success,2026-03-25 08:15:39.117826,0
INSERT,users,686,failed,2026-03-28 14:12:39.117826,0
INSERT,users,4172,failed,2026-03-28 13:34:39.117826,0
EXPORT,orders,6224,failed,2026-03-29 00:07:39.117826,1
UPDATE,users,5285,failed,2026-03-29 09:30:39.117826,1
SELECT,users,4641,failed,2026-03-27 15:18:39.117826,0
SELECT,orders,6196,failed,2026-03-30 14:44:39.117826,1
INSERT,orders,6982,success,2026-03-26 18:23:39.117826,0
SELECT,users,9185,failed,2026-03-29 12:44:39.117826,1
SELECT,users,41,failed,2026-03-24 00:45:39.117826,0
INSERT,orders,4542,success,2026-03-29 23:33:39.117826,0
UPDATE,logs,9233,failed,2026-03-24 19:43:39.118839,1
INSERT,payments,8776,success,2026-03-30 04:30:39.118839,0
INSERT,users,1824,success,2026-03-29 03:45:39.118839,0
UPDATE,logs,4742,success,2026-03-28 22:11:39.118839,0
DELETE,users,4279,success,2026-03-28 08:29:39.118839,1
EXPORT,users,6295,success,2026-03-26 23:02:39.118839,1
SELECT,payments,1691,success,2026-03-29 18:40:39.118839,0
UPDATE,logs,5946,failed,2026-03-29 01:47:39.118839,1
UPDATE,logs,6129,failed,2026-03-28 03:18:39.118839,1
DELETE,orders,8807,success,2026-03-30 11:15:39.118839,0
INSERT,logs,8160,failed,2026-03-24 01:14:39.118839,1
DELETE,users,7679,failed,2026-03-26 08:19:39.118839,1
INSERT,users,254,success,2026-03-30 17:38:39.118839,0
UPDATE,payments,4781,success,2026-03-25 19:53:39.118839,0
SELECT,users,7517,success,2026-03-27 03:25:39.118839,0
EXPORT,orders,8836,failed,2026-03-28 15:15:39.118839,1
SELECT,orders,4,success,2026-03-28 03:54:39.118839,0
UPDATE,logs,1881,success,2026-03-24 01:01:39.118839,0
UPDATE,users,3216,failed,2026-03-28 06:32:39.118839,0
SELECT,users,5744,success,2026-03-24 09:11:39.118839,0
EXPORT,users,4952,failed,2026-03-28 20:34:39.118839,1
EXPORT,users,9723,failed,2026-03-28 14:26:39.118839,1
UPDATE,users,3970,success,2026-03-26 05:57:39.118839,0
UPDATE,logs,6459,success,2026-03-29 04:16:39.118839,0
SELECT,payments,6277,failed,2026-03-24 22:52:39.118839,1
DELETE,logs,783,success,2026-03-27 05:36:39.118839,0
INSERT,users,5941,success,2026-03-27 02:25:39.118839,0
SELECT,orders,6116,failed,2026-03-24 20:10:39.118839,1
EXPORT,logs,4372,failed,2026-03-25 15:32:39.118839,1
EXPORT,users,9584,failed,2026-03-27 07:09:39.118839,1
INSERT,orders,6171,success,2026-03-27 22:40:39.118839,0
EXPORT,payments,794,success,2026-03-27 15:55:39.118839,0
EXPORT,payments,5836,success,2026-03-28 17:23:39.118839,1
INSERT,payments,3891,failed,2026-03-29 02:36:39.118839,0
EXPORT,payments,9848,failed,2026-03-26 20:32:39.118839,1
DELETE,users,2214,success,2026-03-29 20:53:39.118839,1
EXPORT,users,1556,success,2026-03-25 21:09:39.118839,1
EXPORT,orders,3071,failed,2026-03-24 05:37:39.118839,1
SELECT,orders,8818,success,2026-03-26 03:34:39.118839,0
INSERT,users,8184,success,2026-03-26 18:44:39.119845,0
UPDATE,orders,129,success,2026-03-24 01:09:39.119845,0
SELECT,users,361,success,2026-03-24 08:33:39.119845,0
DELETE,logs,7541,failed,2026-03-25 21:42:39.119845,1
INSERT,logs,493,success,2026-03-24 03:35:39.119845,0
DELETE,users,3809,failed,2026-03-27 00:31:39.119845,1
EXPORT,orders,3020,failed,2026-03-27 07:13:39.119845,1
UPDATE,payments,6731,success,2026-03-24 17:59:39.119845,0
INSERT,payments,4339,failed,2026-03-25 17:24:39.119845,0
DELETE,payments,8693,success,2026-03-29 13:03:39.119845,0
EXPORT,logs,8319,success,2026-03-24 16:51:39.119845,1
EXPORT,orders,5814,failed,2026-03-28 17:13:39.119845,1
EXPORT,payments,6648,failed,2026-03-29 09:01:39.119845,1
DELETE,users,9396,failed,2026-03-28 02:39:39.119845,1
DELETE,logs,5060,success,2026-03-28 19:12:39.119845,0
DELETE,payments,9425,failed,2026-03-26 09:12:39.119845,1
EXPORT,payments,3222,success,2026-03-30 11:57:39.119845,1
INSERT,logs,7086,failed,2026-03-27 15:05:39.119845,1
DELETE,payments,3301,failed,2026-03-30 11:08:39.119845,0
INSERT,orders,3336,success,2026-03-29 17:15:39.119845,0
DELETE,orders,4046,failed,2026-03-29 05:11:39.119845,0
SELECT,users,3802,success,2026-03-30 13:35:39.119845,0
EXPORT,users,5698,failed,2026-03-27 14:04:39.119845,1
DELETE,payments,9964,success,2026-03-25 09:06:39.119845,0
EXPORT,payments,5293,success,2026-03-26 19:44:39.119845,1
DELETE,orders,2403,success,2026-03-24 06:48:39.119845,0
EXPORT,logs,7441,failed,2026-03-29 10:54:39.119845,1
UPDATE,logs,3588,success,2026-03-28 02:45:39.119845,0
INSERT,users,1185,failed,2026-03-24 16:55:39.119845,0
DELETE,orders,1925,failed,2026-03-27 04:22:39.120870,0
DELETE,orders,2446,failed,2026-03-30 18:11:39.120870,0
EXPORT,orders,5197,success,2026-03-27 20:42:39.120870,1
DELETE,logs,9387,failed,2026-03-25 11:34:39.120870,1
EXPORT,payments,8310,success,2026-03-26 05:08:39.120870,1
DELETE,users,7946,failed,2026-03-28 23:00:39.120870,1
EXPORT,logs,4885,success,2026-03-30 10:36:39.120870,1
INSERT,users,8584,failed,2026-03-28 05:26:39.120870,1
INSERT,logs,7806,failed,2026-03-24 04:21:39.120870,1
EXPORT,users,7045,failed,2026-03-27 21:24:39.120870,1
INSERT,users,745,failed,2026-03-28 00:59:39.120870,0
INSERT,payments,716,failed,2026-03-29 23:16:39.120870,0
UPDATE,users,7793,failed,2026-03-30 12:10:39.120870,1
DELETE,users,4838,failed,2026-03-30 01:37:39.120870,1
SELECT,users,5413,success,2026-03-29 00:01:39.120870,0
EXPORT,logs,8702,success,2026-03-27 03:39:39.120870,1
UPDATE,users,1452,success,2026-03-29 18:36:39.120870,0
INSERT,payments,1185,failed,2026-03-27 06:12:39.120870,0
SELECT,users,5220,failed,2026-03-26 09:08:39.120870,1
INSERT,orders,459,success,2026-03-27 16:39:39.120870,0
INSERT,users,3912,failed,2026-03-25 22:31:39.120870,0
INSERT,logs,3475,success,2026-03-30 16:48:39.120870,0
SELECT,users,9433,failed,2026-03-25 18:15:39.120870,1
EXPORT,orders,7359,success,2026-03-24 20:37:39.120870,1
UPDATE,orders,2587,success,2026-03-28 16:31:39.120870,0
DELETE,orders,466,success,2026-03-24 05:35:39.120870,0
UPDATE,users,346,failed,2026-03-24 06:11:39.120870,0
DELETE,logs,9412,failed,2026-03-29 05:43:39.121979,1
INSERT,payments,802,failed,2026-03-24 11:23:39.121979,0
INSERT,payments,8605,success,2026-03-25 00:43:39.121979,0
DELETE,users,9283,success,2026-03-25 03:28:39.121979,1
DELETE,orders,7423,failed,2026-03-28 03:19:39.121979,1
UPDATE,payments,7743,failed,2026-03-24 19:35:39.121979,1
EXPORT,users,4584,success,2026-03-28 10:08:39.121979,1
EXPORT,orders,6527,success,2026-03-27 21:18:39.121979,1
EXPORT,orders,1213,failed,2026-03-28 23:46:39.121979,1
DELETE,logs,2909,success,2026-03-26 02:20:39.121979,0
UPDATE,payments,6205,success,2026-03-29 00:38:39.121979,0
SELECT,payments,5491,failed,2026-03-24 16:15:39.121979,1
UPDATE,payments,6185,success,2026-03-30 02:18:39.122505,0
INSERT,logs,5672,success,2026-03-26 02:18:39.122505,0
DELETE,logs,7563,success,2026-03-27 21:52:39.122505,0
DELETE,orders,2452,success,2026-03-26 05:08:39.122505,0
UPDATE,logs,5590,failed,2026-03-25 14:12:39.122505,1
EXPORT,orders,3510,failed,2026-03-23 22:53:39.122505,1
UPDATE,users,8942,success,2026-03-26 19:44:39.122505,0
SELECT,orders,1128,failed,2026-03-29 20:39:39.122505,0
SELECT,logs,9566,failed,2026-03-28 14:29:39.122505,1
DELETE,users,8329,success,2026-03-30 08:21:39.122505,1
DELETE,users,6352,success,2026-03-26 17:44:39.122505,1
DELETE,users,1144,failed,2026-03-24 05:15:39.122505,1
INSERT,payments,8319,success,2026-03-26 03:20:39.122505,0
SELECT,orders,3449,failed,2026-03-28 09:43:39.122505,0
UPDATE,logs,4671,success,2026-03-26 22:11:39.122505,0
INSERT,logs,2708,success,2026-03-28 03:41:39.122505,0
SELECT,payments,7251,failed,2026-03-29 15:40:39.122505,1
DELETE,orders,9400,failed,2026-03-24 02:09:39.122505,1
SELECT,orders,5843,failed,2026-03-30 09:17:39.122505,1
UPDATE,users,5679,failed,2026-03-28 15:12:39.122505,1
SELECT,payments,5386,failed,2026-03-30 12:35:39.122505,1
SELECT,users,2001,failed,2026-03-29 07:53:39.122505,0
UPDATE,logs,675,success,2026-03-30 03:05:39.122505,0
SELECT,users,7497,failed,2026-03-24 23:55:39.122505,1
EXPORT,payments,2484,failed,2026-03-25 09:03:39.122505,1
INSERT,users,590,failed,2026-03-27 06:53:39.122505,0
INSERT,payments,908,failed,2026-03-28 20:44:39.123517,0
EXPORT,payments,7050,failed,2026-03-29 01:02:39.123517,1
SELECT,orders,4792,failed,2026-03-24 14:14:39.123517,0
DELETE,payments,6100,failed,2026-03-30 05:56:39.123517,1
INSERT,orders,5963,failed,2026-03-27 09:28:39.123517,1
UPDATE,payments,167,success,2026-03-24 22:11:39.123517,0
DELETE,payments,2831,success,2026-03-29 10:39:39.123517,0
DELETE,users,4855,success,2026-03-28 20:00:39.123517,1
UPDATE,users,7391,success,2026-03-30 11:13:39.123517,0
EXPORT,logs,7518,success,2026-03-29 13:11:39.123517,1
EXPORT,payments,8947,failed,2026-03-23 23:42:39.123517,1
EXPORT,orders,1946,failed,2026-03-27 08:44:39.123517,1
EXPORT,users,4393,success,2026-03-28 15:50:39.123517,1
SELECT,payments,8730,success,2026-03-27 05:10:39.123517,0
EXPORT,payments,363,success,2026-03-28 04:45:39.123517,0
UPDATE,users,8331,failed,2026-03-26 10:14:39.123517,1
SELECT,orders,1114,failed,2026-03-28 22:41:39.123517,0
DELETE,orders,2979,failed,2026-03-28 08:43:39.123517,0
INSERT,payments,7347,success,2026-03-25 18:49:39.123517,0
UPDATE,payments,8001,success,2026-03-27 05:31:39.123517,0
DELETE,orders,3665,failed,2026-03-26 23:27:39.124517,0
EXPORT,payments,4666,success,2026-03-25 05:57:39.124517,1
INSERT,users,3467,success,2026-03-25 14:25:39.124517,0
EXPORT,payments,908,success,2026-03-26 01:59:39.124517,0
INSERT,logs,3552,success,2026-03-25 12:59:39.124517,0
INSERT,orders,1123,failed,2026-03-25 23:06:39.124517,0
UPDATE,payments,6664,success,2026-03-26 01:12:39.124517,0
SELECT,payments,181,failed,2026-03-23 23:45:39.124517,0
UPDATE,users,7883,failed,2026-03-27 07:33:39.124517,1
UPDATE,payments,7694,success,2026-03-26 20:39:39.124517,0
DELETE,payments,7379,success,2026-03-26 06:38:39.124517,0
INSERT,logs,9651,success,2026-03-25 08:26:39.124517,0
DELETE,orders,4216,success,2026-03-27 07:12:39.124517,0
EXPORT,payments,5769,success,2026-03-30 04:27:39.124517,1
INSERT,orders,3097,success,2026-03-23 23:27:39.124517,0
SELECT,payments,4520,failed,2026-03-28 10:59:39.124517,0
SELECT,payments,9071,success,2026-03-24 16:31:39.124517,0
UPDATE,logs,7913,success,2026-03-25 12:45:39.124517,0
SELECT,logs,4909,failed,2026-03-26 22:28:39.124517,0
INSERT,orders,7176,failed,2026-03-26 07:44:39.124517,1
SELECT,orders,7391,failed,2026-03-25 08:27:39.124517,1
DELETE,users,2855,failed,2026-03-29 07:34:39.124517,1
DELETE,payments,2130,success,2026-03-25 22:33:39.124517,0
SELECT,payments,9157,success,2026-03-26 16:18:39.124517,0
DELETE,users,8601,failed,2026-03-26 16:28:39.124517,1
EXPORT,orders,4628,failed,2026-03-29 09:13:39.124517,1
DELETE,payments,4913,success,2026-03-24 05:53:39.124517,0
UPDATE,logs,2958,failed,2026-03-24 19:23:39.124517,0
INSERT,users,7931,failed,2026-03-25 21:29:39.124517,1
EXPORT,logs,3381,success,2026-03-30 05:35:39.124517,1
SELECT,orders,1152,failed,2026-03-24 09:27:39.124517,0
UPDATE,payments,7008,success,2026-03-30 01:06:39.124517,0
SELECT,orders,5626,success,2026-03-28 11:54:39.124517,0
INSERT,users,7731,failed,2026-03-29 17:40:39.124517,1
EXPORT,logs,6758,failed,2026-03-24 14:04:39.124517,1
INSERT,orders,9896,failed,2026-03-27 20:04:39.124517,1
INSERT,payments,3303,failed,2026-03-24 04:28:39.125831,0
DELETE,users,5654,failed,2026-03-24 09:42:39.125831,1
EXPORT,orders,8756,failed,2026-03-29 17:50:39.125831,1
EXPORT,logs,5286,failed,2026-03-24 12:41:39.125831,1
UPDATE,payments,7813,success,2026-03-27 16:42:39.125831,0
SELECT,payments,4805,success,2026-03-27 07:16:39.125831,0
SELECT,logs,6042,success,2026-03-28 12:01:39.125831,0
EXPORT,payments,8909,failed,2026-03-29 18:19:39.125831,1
